palabra,codigo_pais,pais,bandera,significado,emoji,categoria
zapatillas,NI,Nicaragua,🇳🇮,calzado deportivo,👟,Ropa
zapatillas,CR,Costa Rica,🇨🇷,'tenis',👟,Ropa
zapatillas,PA,Panamá,🇵🇦,calzado deportivo,👟,Ropa
zapatillas,CU,Cuba,🇨🇺,calzado deportivo,👟,Ropa
zapatillas,DO,Rep. Dominicana,🇩🇴,'tennis / zapatos de goma',👟,Ropa
zapatillas,PR,Puerto Rico,🇵🇷,calzado deportivo,👟,Ropa
zapatillas,CO,Colombia,🇨🇴,'tenis',👟,Ropa
zapatillas,VE,Venezuela,🇻🇪,'cholas/deportivos',👟,Ropa
zapatillas,EC,Ecuador,🇪🇨,'zapatillas',👟,Ropa
zapatillas,PE,Perú,🇵🇪,'zapatillas',👟,Ropa
zapatillas,BO,Bolivia,🇧🇴,'zapatillas',👟,Ropa
zapatillas,PY,Paraguay,🇵🇾,calzado deportivo,👟,Ropa
zapatillas,UY,Uruguay,🇺🇾,'championes',👟,Ropa
zapatillas,AR,Argentina,🇦🇷,'zapatillas',👟,Ropa
zapatillas,CL,Chile,🇨🇱,'zapatillas',👟,Ropa
zapatillas,GQ,Guinea Ecuatorial,🇬🇶,calzado deportivo,👟,Ropa
lentes,ES,España,🇪🇸,'gafas',👓,Ropa / objeto
lentes,MX,México,🇲🇽,'lentes',👓,Ropa / objeto
lentes,GT,Guatemala,🇬🇹,lentes / anteojos,👓,Ropa / objeto
lentes,SV,El Salvador,🇸🇻,lentes / anteojos,👓,Ropa / objeto
lentes,HN,Honduras,🇭🇳,lentes / anteojos,👓,Ropa / objeto
lentes,NI,Nicaragua,🇳🇮,lentes / anteojos,👓,Ropa / objeto
lentes,CR,Costa Rica,🇨🇷,lentes / anteojos,👓,Ropa / objeto
lentes,PA,Panamá,🇵🇦,lentes / anteojos,👓,Ropa / objeto
lentes,CU,Cuba,🇨🇺,'espejuelos',👓,Ropa / objeto
lentes,DO,Rep. Dominicana,🇩🇴,lentes / anteojos,👓,Ropa / objeto
lentes,PR,Puerto Rico,🇵🇷,lentes / anteojos,👓,Ropa / objeto
lentes,CO,Colombia,🇨🇴,'gafas',👓,Ropa / objeto
lentes,VE,Venezuela,🇻🇪,'gafas',👓,Ropa / objeto
lentes,EC,Ecuador,🇪🇨,'lentes',👓,Ropa / objeto
lentes,PE,Perú,🇵🇪,'lentes',👓,Ropa / objeto
lentes,BO,Bolivia,🇧🇴,'lentes',👓,Ropa / objeto
lentes,PY,Paraguay,🇵🇾,lentes / anteojos,👓,Ropa / objeto
lentes,UY,Uruguay,🇺🇾,'anteojos',👓,Ropa / objeto
lentes,AR,Argentina,🇦🇷,'anteojos',👓,Ropa / objeto
lentes,CL,Chile,🇨🇱,'lentes',👓,Ropa / objeto
lentes,GQ,Guinea Ecuatorial,🇬🇶,lentes / anteojos,👓,Ropa / objeto
carro,ES,España,🇪🇸,'coche',🚗,Objeto
carro,MX,México,🇲🇽,'carro',🚗,Objeto
carro,GT,Guatemala,🇬🇹,'carro',🚗,Objeto
carro,SV,El Salvador,🇸🇻,'carro',🚗,Objeto
carro,HN,Honduras,🇭🇳,'carro',🚗,Objeto
carro,NI,Nicaragua,🇳🇮,'carro',🚗,Objeto
carro,CR,Costa Rica,🇨🇷,'carro',🚗,Objeto
carro,PA,Panamá,🇵🇦,'carro',🚗,Objeto
carro,CU,Cuba,🇨🇺,'carro',🚗,Objeto
carro,DO,Rep. Dominicana,🇩🇴,'carro',🚗,Objeto
carro,PR,Puerto Rico,🇵🇷,'carro',🚗,Objeto
carro,CO,Colombia,🇨🇴,'carro',🚗,Objeto
carro,VE,Venezuela,🇻🇪,'carro',🚗,Objeto
carro,EC,Ecuador,🇪🇨,'carro',🚗,Objeto
carro,PE,Perú,🇵🇪,'carro',🚗,Objeto
carro,BO,Bolivia,🇧🇴,'auto',🚗,Objeto
carro,PY,Paraguay,🇵🇾,'auto',🚗,Objeto
carro,UY,Uruguay,🇺🇾,'auto',🚗,Objeto
carro,AR,Argentina,🇦🇷,'auto',🚗,Objeto
carro,CL,Chile,🇨🇱,'auto',🚗,Objeto
carro,GQ,Guinea Ecuatorial,🇬🇶,carro / coche / auto,🚗,Objeto
camión,ES,España,🇪🇸,camión de carga,🚌🚛,Objeto
camión,MX,México,🇲🇽,autobús urbano,🚌🚛,Objeto
camión,GT,Guatemala,🇬🇹,camión de carga,🚌🚛,Objeto
camión,SV,El Salvador,🇸🇻,camión de carga,🚌🚛,Objeto
camión,HN,Honduras,🇭🇳,camión de carga,🚌🚛,Objeto
camión,NI,Nicaragua,🇳🇮,camión de carga,🚌🚛,Objeto
camión,CR,Costa Rica,🇨🇷,camión de carga,🚌🚛,Objeto
camión,PA,Panamá,🇵🇦,camión de carga,🚌🚛,Objeto
camión,CU,Cuba,🇨🇺,camión de carga,🚌🚛,Objeto
camión,DO,Rep. Dominicana,🇩🇴,camión de carga,🚌🚛,Objeto
camión,PR,Puerto Rico,🇵🇷,camión de carga,🚌🚛,Objeto
camión,CO,Colombia,🇨🇴,camión de carga,🚌🚛,Objeto
camión,VE,Venezuela,🇻🇪,camión de carga,🚌🚛,Objeto
camión,EC,Ecuador,🇪🇨,camión de carga,🚌🚛,Objeto
camión,PE,Perú,🇵🇪,camión de carga,🚌🚛,Objeto
camión,BO,Bolivia,🇧🇴,camión de carga,🚌🚛,Objeto
camión,PY,Paraguay,🇵🇾,camión de carga,🚌🚛,Objeto
camión,UY,Uruguay,🇺🇾,camión de carga,🚌🚛,Objeto
camión,AR,Argentina,🇦🇷,camión de carga,🚌🚛,Objeto
camión,CL,Chile,🇨🇱,camión de carga,🚌🚛,Objeto
camión,GQ,Guinea Ecuatorial,🇬🇶,camión de carga,🚌🚛,Objeto
colectivo,ES,España,🇪🇸,transporte público compartido,🚐,Objeto
colectivo,MX,México,🇲🇽,'pesero / combi / micro',🚐,Objeto
colectivo,GT,Guatemala,🇬🇹,transporte público compartido,🚐,Objeto
colectivo,SV,El Salvador,🇸🇻,transporte público compartido,🚐,Objeto
colectivo,HN,Honduras,🇭🇳,transporte público compartido,🚐,Objeto
colectivo,NI,Nicaragua,🇳🇮,transporte público compartido,🚐,Objeto
colectivo,CR,Costa Rica,🇨🇷,transporte público compartido,🚐,Objeto
colectivo,PA,Panamá,🇵🇦,transporte público compartido,🚐,Objeto
colectivo,CU,Cuba,🇨🇺,transporte público compartido,🚐,Objeto
colectivo,DO,Rep. Dominicana,🇩🇴,transporte público compartido,🚐,Objeto
colectivo,PR,Puerto Rico,🇵🇷,transporte público compartido,🚐,Objeto
colectivo,CO,Colombia,🇨🇴,'chiva' (rural),🚐,Objeto
colectivo,VE,Venezuela,🇻🇪,'buseta / micro',🚐,Objeto
colectivo,EC,Ecuador,🇪🇨,transporte público compartido,🚐,Objeto
colectivo,PE,Perú,🇵🇪,'combi / micro',🚐,Objeto
colectivo,BO,Bolivia,🇧🇴,transporte público compartido,🚐,Objeto
colectivo,PY,Paraguay,🇵🇾,transporte público compartido,🚐,Objeto
colectivo,UY,Uruguay,🇺🇾,transporte público compartido,🚐,Objeto
colectivo,AR,Argentina,🇦🇷,'colectivo / bondi',🚐,Objeto
colectivo,CL,Chile,🇨🇱,'micro / liebre',🚐,Objeto
colectivo,GQ,Guinea Ecuatorial,🇬🇶,transporte público compartido,🚐,Objeto
celular,ES,España,🇪🇸,'móvil',📱,Tecnología
celular,MX,México,🇲🇽,'celular / cel',📱,Tecnología
celular,GT,Guatemala,🇬🇹,'celular / cel',📱,Tecnología
celular,SV,El Salvador,🇸🇻,'celular / cel',📱,Tecnología
celular,HN,Honduras,🇭🇳,'celular / cel',📱,Tecnología
celular,NI,Nicaragua,🇳🇮,'celular / cel',📱,Tecnología
celular,CR,Costa Rica,🇨🇷,'celular / cel',📱,Tecnología
celular,PA,Panamá,🇵🇦,'celular / cel',📱,Tecnología
celular,CU,Cuba,🇨🇺,'celular / cel',📱,Tecnología
celular,DO,Rep. Dominicana,🇩🇴,'celular / cel',📱,Tecnología
celular,PR,Puerto Rico,🇵🇷,'celular / cel',📱,Tecnología
celular,CO,Colombia,🇨🇴,'celular / cel',📱,Tecnología
celular,VE,Venezuela,🇻🇪,'celular / cel',📱,Tecnología
celular,EC,Ecuador,🇪🇨,'celular / cel',📱,Tecnología
celular,PE,Perú,🇵🇪,'celular / cel',📱,Tecnología
celular,BO,Bolivia,🇧🇴,'celular / cel',📱,Tecnología
celular,PY,Paraguay,🇵🇾,'celular / cel',📱,Tecnología
celular,UY,Uruguay,🇺🇾,'celular / cel',📱,Tecnología
celular,AR,Argentina,🇦🇷,'celular / cel',📱,Tecnología
celular,CL,Chile,🇨🇱,'celular / cel',📱,Tecnología
celular,GQ,Guinea Ecuatorial,🇬🇶,teléfono celular,📱,Tecnología
computadora,ES,España,🇪🇸,'ordenador',💻,Tecnología
computadora,MX,México,🇲🇽,'computadora / compu',💻,Tecnología
computadora,GT,Guatemala,🇬🇹,computadora,💻,Tecnología
computadora,SV,El Salvador,🇸🇻,computadora,💻,Tecnología
computadora,HN,Honduras,🇭🇳,computadora,💻,Tecnología
computadora,NI,Nicaragua,🇳🇮,computadora,💻,Tecnología
computadora,CR,Costa Rica,🇨🇷,'computadora / compu',💻,Tecnología
computadora,PA,Panamá,🇵🇦,computadora,💻,Tecnología
computadora,CU,Cuba,🇨🇺,computadora,💻,Tecnología
computadora,DO,Rep. Dominicana,🇩🇴,computadora,💻,Tecnología
computadora,PR,Puerto Rico,🇵🇷,computadora,💻,Tecnología
computadora,CO,Colombia,🇨🇴,'computador',💻,Tecnología
computadora,VE,Venezuela,🇻🇪,'computadora / compu',💻,Tecnología
computadora,EC,Ecuador,🇪🇨,'computador',💻,Tecnología
computadora,PE,Perú,🇵🇪,'computadora / compu',💻,Tecnología
computadora,BO,Bolivia,🇧🇴,computadora,💻,Tecnología
computadora,PY,Paraguay,🇵🇾,computadora,💻,Tecnología
computadora,UY,Uruguay,🇺🇾,'computadora / compu',💻,Tecnología
computadora,AR,Argentina,🇦🇷,'computadora / compu',💻,Tecnología
computadora,CL,Chile,🇨🇱,'computador',💻,Tecnología
computadora,GQ,Guinea Ecuatorial,🇬🇶,computadora,💻,Tecnología
refrigerador,ES,España,🇪🇸,'frigorífico',🧊,Objeto
refrigerador,MX,México,🇲🇽,'refri',🧊,Objeto
refrigerador,GT,Guatemala,🇬🇹,refrigerador,🧊,Objeto
refrigerador,SV,El Salvador,🇸🇻,refrigerador,🧊,Objeto
refrigerador,HN,Honduras,🇭🇳,refrigerador,🧊,Objeto
refrigerador,NI,Nicaragua,🇳🇮,refrigerador,🧊,Objeto
refrigerador,CR,Costa Rica,🇨🇷,'nevera',🧊,Objeto
refrigerador,PA,Panamá,🇵🇦,'nevera',🧊,Objeto
refrigerador,CU,Cuba,🇨🇺,refrigerador,🧊,Objeto
refrigerador,DO,Rep. Dominicana,🇩🇴,'nevera',🧊,Objeto
refrigerador,PR,Puerto Rico,🇵🇷,'nevera',🧊,Objeto
refrigerador,CO,Colombia,🇨🇴,'nevera',🧊,Objeto
refrigerador,VE,Venezuela,🇻🇪,'nevera',🧊,Objeto
refrigerador,EC,Ecuador,🇪🇨,'refrigerador',🧊,Objeto
refrigerador,PE,Perú,🇵🇪,'refrigerador',🧊,Objeto
refrigerador,BO,Bolivia,🇧🇴,'refrigerador',🧊,Objeto
refrigerador,PY,Paraguay,🇵🇾,'heladera',🧊,Objeto
refrigerador,UY,Uruguay,🇺🇾,'heladera',🧊,Objeto
refrigerador,AR,Argentina,🇦🇷,'heladera',🧊,Objeto
refrigerador,CL,Chile,🇨🇱,'refrigerador',🧊,Objeto
refrigerador,GQ,Guinea Ecuatorial,🇬🇶,refrigerador,🧊,Objeto
manejar,ES,España,🇪🇸,'conducir',🚗,Verbo
manejar,MX,México,🇲🇽,'manejar',🚗,Verbo
manejar,GT,Guatemala,🇬🇹,manejar / conducir (un auto),🚗,Verbo
manejar,SV,El Salvador,🇸🇻,manejar / conducir (un auto),🚗,Verbo
manejar,HN,Honduras,🇭🇳,manejar / conducir (un auto),🚗,Verbo
manejar,NI,Nicaragua,🇳🇮,manejar / conducir (un auto),🚗,Verbo
manejar,CR,Costa Rica,🇨🇷,manejar / conducir (un auto),🚗,Verbo
manejar,PA,Panamá,🇵🇦,manejar / conducir (un auto),🚗,Verbo
manejar,CU,Cuba,🇨🇺,manejar / conducir (un auto),🚗,Verbo
manejar,DO,Rep. Dominicana,🇩🇴,manejar / conducir (un auto),🚗,Verbo
manejar,PR,Puerto Rico,🇵🇷,manejar / conducir (un auto),🚗,Verbo
manejar,CO,Colombia,🇨🇴,'manejar',🚗,Verbo
manejar,VE,Venezuela,🇻🇪,'manejar',🚗,Verbo
manejar,EC,Ecuador,🇪🇨,'manejar',🚗,Verbo
manejar,PE,Perú,🇵🇪,'manejar',🚗,Verbo
manejar,BO,Bolivia,🇧🇴,manejar / conducir (un auto),🚗,Verbo
manejar,PY,Paraguay,🇵🇾,manejar / conducir (un auto),🚗,Verbo
manejar,UY,Uruguay,🇺🇾,'manejar',🚗,Verbo
manejar,AR,Argentina,🇦🇷,'manejar',🚗,Verbo
manejar,CL,Chile,🇨🇱,'manejar',🚗,Verbo
manejar,GQ,Guinea Ecuatorial,🇬🇶,manejar / conducir (un auto),🚗,Verbo
estacionar,ES,España,🇪🇸,'aparcar',🅿️,Verbo
estacionar,MX,México,🇲🇽,'estacionar',🅿️,Verbo
estacionar,GT,Guatemala,🇬🇹,estacionar el auto,🅿️,Verbo
estacionar,SV,El Salvador,🇸🇻,estacionar el auto,🅿️,Verbo
estacionar,HN,Honduras,🇭🇳,estacionar el auto,🅿️,Verbo
estacionar,NI,Nicaragua,🇳🇮,estacionar el auto,🅿️,Verbo
estacionar,CR,Costa Rica,🇨🇷,'parquear',🅿️,Verbo
estacionar,PA,Panamá,🇵🇦,'parquear',🅿️,Verbo
estacionar,CU,Cuba,🇨🇺,estacionar el auto,🅿️,Verbo
estacionar,DO,Rep. Dominicana,🇩🇴,'parquear',🅿️,Verbo
estacionar,PR,Puerto Rico,🇵🇷,'parquear',🅿️,Verbo
estacionar,CO,Colombia,🇨🇴,'parquear',🅿️,Verbo
estacionar,VE,Venezuela,🇻🇪,'parquear',🅿️,Verbo
estacionar,EC,Ecuador,🇪🇨,'estacionar',🅿️,Verbo
estacionar,PE,Perú,🇵🇪,'estacionar',🅿️,Verbo
estacionar,BO,Bolivia,🇧🇴,estacionar el auto,🅿️,Verbo
estacionar,PY,Paraguay,🇵🇾,estacionar el auto,🅿️,Verbo
estacionar,UY,Uruguay,🇺🇾,'estacionar',🅿️,Verbo
estacionar,AR,Argentina,🇦🇷,'estacionar',🅿️,Verbo
estacionar,CL,Chile,🇨🇱,'estacionar',🅿️,Verbo
estacionar,GQ,Guinea Ecuatorial,🇬🇶,estacionar el auto,🅿️,Verbo
platicar,ES,España,🇪🇸,'charlar / hablar',💬,Verbo
platicar,MX,México,🇲🇽,'platicar',💬,Verbo
platicar,GT,Guatemala,🇬🇹,'platicar',💬,Verbo
platicar,SV,El Salvador,🇸🇻,'platicar',💬,Verbo
platicar,HN,Honduras,🇭🇳,'platicar',💬,Verbo
platicar,NI,Nicaragua,🇳🇮,conversar / charlar,💬,Verbo
platicar,CR,Costa Rica,🇨🇷,conversar / charlar,💬,Verbo
platicar,PA,Panamá,🇵🇦,conversar / charlar,💬,Verbo
platicar,CU,Cuba,🇨🇺,conversar / charlar,💬,Verbo
platicar,DO,Rep. Dominicana,🇩🇴,conversar / charlar,💬,Verbo
platicar,PR,Puerto Rico,🇵🇷,conversar / charlar,💬,Verbo
platicar,CO,Colombia,🇨🇴,'conversar',💬,Verbo
platicar,VE,Venezuela,🇻🇪,'conversar',💬,Verbo
platicar,EC,Ecuador,🇪🇨,'conversar',💬,Verbo
platicar,PE,Perú,🇵🇪,'conversar',💬,Verbo
platicar,BO,Bolivia,🇧🇴,conversar / charlar,💬,Verbo
platicar,PY,Paraguay,🇵🇾,conversar / charlar,💬,Verbo
platicar,UY,Uruguay,🇺🇾,conversar / charlar,💬,Verbo
platicar,AR,Argentina,🇦🇷,'charlar / hablar',💬,Verbo
platicar,CL,Chile,🇨🇱,'conversar',💬,Verbo
platicar,GQ,Guinea Ecuatorial,🇬🇶,conversar / charlar,💬,Verbo
ahorita,ES,España,🇪🇸,ahora mismo / ya,⏳,Tiempo
ahorita,MX,México,🇲🇽,puede ser 'ya' o 'al rato / nunca' 😅 (ambiguo),⏳,Tiempo
ahorita,GT,Guatemala,🇬🇹,ahora mismo,⏳,Tiempo
ahorita,SV,El Salvador,🇸🇻,ahora mismo,⏳,Tiempo
ahorita,HN,Honduras,🇭🇳,ahora mismo,⏳,Tiempo
ahorita,NI,Nicaragua,🇳🇮,ahora mismo,⏳,Tiempo
ahorita,CR,Costa Rica,🇨🇷,puede ser 'ya' o 'al rato / nunca' 😅 (ambiguo),⏳,Tiempo
ahorita,PA,Panamá,🇵🇦,ahora mismo,⏳,Tiempo
ahorita,CU,Cuba,🇨🇺,ahora mismo,⏳,Tiempo
ahorita,DO,Rep. Dominicana,🇩🇴,ahora mismo,⏳,Tiempo
ahorita,PR,Puerto Rico,🇵🇷,ahora mismo,⏳,Tiempo
ahorita,CO,Colombia,🇨🇴,puede ser 'ya' o 'al rato / nunca' 😅 (ambiguo),⏳,Tiempo
ahorita,VE,Venezuela,🇻🇪,puede ser 'ya' o 'al rato / nunca' 😅 (ambiguo),⏳,Tiempo
ahorita,EC,Ecuador,🇪🇨,ahora mismo,⏳,Tiempo
ahorita,PE,Perú,🇵🇪,ahora mismo / ya,⏳,Tiempo
ahorita,BO,Bolivia,🇧🇴,ahora mismo,⏳,Tiempo
ahorita,PY,Paraguay,🇵🇾,ahora mismo,⏳,Tiempo
ahorita,UY,Uruguay,🇺🇾,ahora mismo,⏳,Tiempo
ahorita,AR,Argentina,🇦🇷,ahora mismo,⏳,Tiempo
ahorita,CL,Chile,🇨🇱,ahora mismo,⏳,Tiempo
ahorita,GQ,Guinea Ecuatorial,🇬🇶,ahora mismo,⏳,Tiempo
ya,ES,España,🇪🇸,de inmediato,⚡,Tiempo
ya,MX,México,🇲🇽,'ahorita',⚡,Tiempo
ya,GT,Guatemala,🇬🇹,de inmediato,⚡,Tiempo
ya,SV,El Salvador,🇸🇻,de inmediato,⚡,Tiempo
ya,HN,Honduras,🇭🇳,de inmediato,⚡,Tiempo
ya,NI,Nicaragua,🇳🇮,de inmediato,⚡,Tiempo
ya,CR,Costa Rica,🇨🇷,de inmediato,⚡,Tiempo
ya,PA,Panamá,🇵🇦,de inmediato,⚡,Tiempo
ya,CU,Cuba,🇨🇺,de inmediato,⚡,Tiempo
ya,DO,Rep. Dominicana,🇩🇴,de inmediato,⚡,Tiempo
ya,PR,Puerto Rico,🇵🇷,de inmediato,⚡,Tiempo
ya,CO,Colombia,🇨🇴,'de una',⚡,Tiempo
ya,VE,Venezuela,🇻🇪,de inmediato,⚡,Tiempo
ya,EC,Ecuador,🇪🇨,de inmediato,⚡,Tiempo
ya,PE,Perú,🇵🇪,'al toque',⚡,Tiempo
ya,BO,Bolivia,🇧🇴,de inmediato,⚡,Tiempo
ya,PY,Paraguay,🇵🇾,de inmediato,⚡,Tiempo
ya,UY,Uruguay,🇺🇾,'ya mismo / enseguida',⚡,Tiempo
ya,AR,Argentina,🇦🇷,'de una',⚡,Tiempo
ya,CL,Chile,🇨🇱,'al tiro',⚡,Tiempo
ya,GQ,Guinea Ecuatorial,🇬🇶,de inmediato,⚡,Tiempo
ok,ES,España,🇪🇸,'vale',👌,Expresión
ok,MX,México,🇲🇽,'órale / sale',👌,Expresión
ok,GT,Guatemala,🇬🇹,de acuerdo / está bien,👌,Expresión
ok,SV,El Salvador,🇸🇻,de acuerdo / está bien,👌,Expresión
ok,HN,Honduras,🇭🇳,de acuerdo / está bien,👌,Expresión
ok,NI,Nicaragua,🇳🇮,de acuerdo / está bien,👌,Expresión
ok,CR,Costa Rica,🇨🇷,de acuerdo / está bien,👌,Expresión
ok,PA,Panamá,🇵🇦,de acuerdo / está bien,👌,Expresión
ok,CU,Cuba,🇨🇺,de acuerdo / está bien,👌,Expresión
ok,DO,Rep. Dominicana,🇩🇴,de acuerdo / está bien,👌,Expresión
ok,PR,Puerto Rico,🇵🇷,de acuerdo / está bien,👌,Expresión
ok,CO,Colombia,🇨🇴,'listo / de una',👌,Expresión
ok,VE,Venezuela,🇻🇪,'fos/fino',👌,Expresión
ok,EC,Ecuador,🇪🇨,de acuerdo / está bien,👌,Expresión
ok,PE,Perú,🇵🇪,'ya / bacán',👌,Expresión
ok,BO,Bolivia,🇧🇴,de acuerdo / está bien,👌,Expresión
ok,PY,Paraguay,🇵🇾,de acuerdo / está bien,👌,Expresión
ok,UY,Uruguay,🇺🇾,'dale',👌,Expresión
ok,AR,Argentina,🇦🇷,'dale',👌,Expresión
ok,CL,Chile,🇨🇱,'ya / bacán',👌,Expresión
ok,GQ,Guinea Ecuatorial,🇬🇶,de acuerdo / está bien,👌,Expresión
no,ES,España,🇪🇸,'nanai',🙅,Expresión
no,MX,México,🇲🇽,'nel / nones',🙅,Expresión
no,GT,Guatemala,🇬🇹,negación,🙅,Expresión
no,SV,El Salvador,🇸🇻,negación,🙅,Expresión
no,HN,Honduras,🇭🇳,negación,🙅,Expresión
no,NI,Nicaragua,🇳🇮,negación,🙅,Expresión
no,CR,Costa Rica,🇨🇷,negación,🙅,Expresión
no,PA,Panamá,🇵🇦,negación,🙅,Expresión
no,CU,Cuba,🇨🇺,negación,🙅,Expresión
no,DO,Rep. Dominicana,🇩🇴,negación,🙅,Expresión
no,PR,Puerto Rico,🇵🇷,negación,🙅,Expresión
no,CO,Colombia,🇨🇴,'qué va',🙅,Expresión
no,VE,Venezuela,🇻🇪,negación,🙅,Expresión
no,EC,Ecuador,🇪🇨,negación,🙅,Expresión
no,PE,Perú,🇵🇪,negación,🙅,Expresión
no,BO,Bolivia,🇧🇴,negación,🙅,Expresión
no,PY,Paraguay,🇵🇾,negación,🙅,Expresión
no,UY,Uruguay,🇺🇾,negación,🙅,Expresión
no,AR,Argentina,🇦🇷,negación,🙅,Expresión
no,CL,Chile,🇨🇱,negación,🙅,Expresión
no,GQ,Guinea Ecuatorial,🇬🇶,negación,🙅,Expresión
sí,ES,España,🇪🇸,afirmación,🙆,Expresión
sí,MX,México,🇲🇽,'simón',🙆,Expresión
sí,GT,Guatemala,🇬🇹,afirmación,🙆,Expresión
sí,SV,El Salvador,🇸🇻,afirmación,🙆,Expresión
sí,HN,Honduras,🇭🇳,afirmación,🙆,Expresión
sí,NI,Nicaragua,🇳🇮,afirmación,🙆,Expresión
sí,CR,Costa Rica,🇨🇷,afirmación,🙆,Expresión
sí,PA,Panamá,🇵🇦,afirmación,🙆,Expresión
sí,CU,Cuba,🇨🇺,afirmación,🙆,Expresión
sí,DO,Rep. Dominicana,🇩🇴,afirmación,🙆,Expresión
sí,PR,Puerto Rico,🇵🇷,afirmación,🙆,Expresión
sí,CO,Colombia,🇨🇴,'de una / claro',🙆,Expresión
sí,VE,Venezuela,🇻🇪,afirmación,🙆,Expresión
sí,EC,Ecuador,🇪🇨,afirmación,🙆,Expresión
sí,PE,Perú,🇵🇪,'obvio / al toque',🙆,Expresión
sí,BO,Bolivia,🇧🇴,afirmación,🙆,Expresión
sí,PY,Paraguay,🇵🇾,afirmación,🙆,Expresión
sí,UY,Uruguay,🇺🇾,afirmación,🙆,Expresión
sí,AR,Argentina,🇦🇷,'de una / claro',🙆,Expresión
sí,CL,Chile,🇨🇱,afirmación,🙆,Expresión
sí,GQ,Guinea Ecuatorial,🇬🇶,afirmación,🙆,Expresión
pelar,ES,España,🇪🇸,quitar la cáscara,🍌,Verbo
pelar,MX,México,🇲🇽,'pelar el cobre' = mostrar lo malo,🍌,Verbo
pelar,GT,Guatemala,🇬🇹,quitar la cáscara,🍌,Verbo
pelar,SV,El Salvador,🇸🇻,quitar la cáscara,🍌,Verbo
pelar,HN,Honduras,🇭🇳,quitar la cáscara,🍌,Verbo
pelar,NI,Nicaragua,🇳🇮,quitar la cáscara,🍌,Verbo
pelar,CR,Costa Rica,🇨🇷,criticar / hablar mal,🍌,Verbo
pelar,PA,Panamá,🇵🇦,quitar la cáscara,🍌,Verbo
pelar,CU,Cuba,🇨🇺,quitar la cáscara,🍌,Verbo
pelar,DO,Rep. Dominicana,🇩🇴,quitar la cáscara,🍌,Verbo
pelar,PR,Puerto Rico,🇵🇷,quitar la cáscara,🍌,Verbo
pelar,CO,Colombia,🇨🇴,'pelado' = sin dinero / calvo / niño (CO/EC),🍌,Verbo
pelar,VE,Venezuela,🇻🇪,'pelado' = sin dinero / calvo / niño (CO/EC),🍌,Verbo
pelar,EC,Ecuador,🇪🇨,'pelado' = sin dinero / calvo / niño (CO/EC),🍌,Verbo
pelar,PE,Perú,🇵🇪,quitar la cáscara,🍌,Verbo
pelar,BO,Bolivia,🇧🇴,quitar la cáscara,🍌,Verbo
pelar,PY,Paraguay,🇵🇾,quitar la cáscara,🍌,Verbo
pelar,UY,Uruguay,🇺🇾,quitar la cáscara,🍌,Verbo
pelar,AR,Argentina,🇦🇷,quitar la cáscara,🍌,Verbo
pelar,CL,Chile,🇨🇱,quitar la cáscara,🍌,Verbo
pelar,GQ,Guinea Ecuatorial,🇬🇶,quitar la cáscara,🍌,Verbo
bola,ES,España,🇪🇸,pelota / bola,⚽,Verbo / objeto
bola,MX,México,🇲🇽,multitud / 'una bola de' = montón,⚽,Verbo / objeto
bola,GT,Guatemala,🇬🇹,pelota / bola,⚽,Verbo / objeto
bola,SV,El Salvador,🇸🇻,pelota / bola,⚽,Verbo / objeto
bola,HN,Honduras,🇭🇳,pelota / bola,⚽,Verbo / objeto
bola,NI,Nicaragua,🇳🇮,pelota / bola,⚽,Verbo / objeto
bola,CR,Costa Rica,🇨🇷,pelota / bola,⚽,Verbo / objeto
bola,PA,Panamá,🇵🇦,pelota / bola,⚽,Verbo / objeto
bola,CU,Cuba,🇨🇺,pelota / bola,⚽,Verbo / objeto
bola,DO,Rep. Dominicana,🇩🇴,pelota / bola,⚽,Verbo / objeto
bola,PR,Puerto Rico,🇵🇷,pelota / bola,⚽,Verbo / objeto
bola,CO,Colombia,🇨🇴,'parar bola' = prestar atención,⚽,Verbo / objeto
bola,VE,Venezuela,🇻🇪,'parar bola' = prestar atención,⚽,Verbo / objeto
bola,EC,Ecuador,🇪🇨,pelota / bola,⚽,Verbo / objeto
bola,PE,Perú,🇵🇪,pelota / bola,⚽,Verbo / objeto
bola,BO,Bolivia,🇧🇴,pelota / bola,⚽,Verbo / objeto
bola,PY,Paraguay,🇵🇾,pelota / bola,⚽,Verbo / objeto
bola,UY,Uruguay,🇺🇾,'dar bola / dar pelota' = prestar atención,⚽,Verbo / objeto
bola,AR,Argentina,🇦🇷,'dar bola / dar pelota' = prestar atención,⚽,Verbo / objeto
bola,CL,Chile,🇨🇱,pelota / bola,⚽,Verbo / objeto
bola,GQ,Guinea Ecuatorial,🇬🇶,pelota / bola,⚽,Verbo / objeto
funar,ES,España,🇪🇸,exponer / cancelar a alguien públicamente,🚫,Verbo (Gen-Z)
funar,MX,México,🇲🇽,exponer / cancelar a alguien públicamente,🚫,Verbo (Gen-Z)
funar,GT,Guatemala,🇬🇹,exponer / cancelar a alguien públicamente,🚫,Verbo (Gen-Z)
funar,SV,El Salvador,🇸🇻,exponer / cancelar a alguien públicamente,🚫,Verbo (Gen-Z)
funar,HN,Honduras,🇭🇳,exponer / cancelar a alguien públicamente,🚫,Verbo (Gen-Z)
funar,NI,Nicaragua,🇳🇮,exponer / cancelar a alguien públicamente,🚫,Verbo (Gen-Z)
